fecha,año,mes,ciudad_origen,ciudad_destino,tipo_transporte,tipo_carga,empresa_transportadora,peso_kg,distancia_km,tiempo_planificado_horas,tiempo_real_horas,retraso_horas,costo_cop,estado_entrega,temperatura_celsius,numero_paradas,calificacion_servicio
2022-08-12,2022,8,Medellín,Pasto,Aéreo,Sobredimensionada,CargaSur,35266.07,757.1,2.2,2.3,0.1,75177217,Retrasado,,0,4.1
2021-09-30,2021,9,Manizales,Popayán,Fluvial,Refrigerada,CargoRápido,20423.38,790.2,37.7,52.8,15.1,79612525,En Tránsito,7.2,0,1.6
2020-01-27,2020,1,Manizales,Santa Marta,Terrestre,Sobredimensionada,TransAndino,26180.85,1031.0,23.0,24.8,1.8,60398126,Entregado,,0,4.2
2020-12-11,2020,12,Medellín,Pereira,Aéreo,Peligrosa,MoviCarga,29788.55,1190.7,2.7,3.7,1.0,291820587,Entregado,,0,4.2
2023-04-06,2023,4,Pasto,Cartagena,Fluvial,Peligrosa,TransAndino,33367.18,767.6,71.3,82.6,11.3,32355333,Entregado,,0,1.2
2022-09-29,2022,9,Santa Marta,Barranquilla,Aéreo,General,LogiExpress,36916.14,1030.3,5.0,4.1,0.0,151727773,Retrasado,,0,4.3
2021-09-12,2021,9,Pasto,Manizales,Terrestre,General,CargoRápido,38401.85,1199.5,24.9,31.5,6.6,79487539,Entregado,,2,3.0
2024-07-15,2024,7,Armenia,Ibagué,Terrestre,General,LogiNorte,44018.27,222.7,3.8,5.3,1.5,15747234,Entregado,,0,3.5
2023-02-14,2023,2,Manizales,Popayán,Marítimo,Refrigerada,TransAndino,21590.99,831.2,61.4,82.0,20.6,39441747,Entregado,2.2,0,1.8
2022-08-20,2022,8,Santa Marta,Pasto,Aéreo,Líquidos,TransColombia S.A.,19630.1,694.7,7.8,9.6,1.8,93388338,Entregado,,0,3.8
2020-02-27,2020,2,Pasto,Bogotá,Aéreo,Peligrosa,CargaSur,40496.72,784.0,6.6,8.2,1.6,177706553,Entregado,,0,4.5
2022-04-23,2022,4,Bucaramanga,Bogotá,Aéreo,Refrigerada,MoviCarga,32439.33,792.5,7.5,6.3,0.0,119263311,Entregado,-4.7,0,4.3
2022-08-01,2022,8,Manizales,Popayán,Fluvial,Líquidos,CargoRápido,45080.35,323.3,53.8,65.2,11.4,59524814,Entregado,,0,1.6
2023-03-18,2023,3,Medellín,Armenia,Fluvial,General,MoviCarga,16864.78,476.8,57.9,60.1,2.2,22331874,Entregado,,0,2.9
2022-10-14,2022,10,Manizales,Popayán,Terrestre,Líquidos,MoviCarga,14439.04,118.9,1.5,1.6,0.1,1827905,En Tránsito,,5,4.5
2024-01-09,2024,1,Armenia,Pasto,Terrestre,Líquidos,CargaSur,13740.91,871.3,14.2,15.6,1.4,16381805,Entregado,,0,4.2
2021-09-10,2021,9,Ibagué,Armenia,Marítimo,Sobredimensionada,CargoRápido,15736.31,1004.3,48.1,55.8,7.7,40747067,Retrasado,,0,3.4
2023-07-09,2023,7,Neiva,Ibagué,Aéreo,Líquidos,TransAndino,10726.34,1162.1,6.5,7.3,0.8,144067220,Entregado,,0,4.1
2024-04-24,2024,4,Popayán,Pereira,Terrestre,Líquidos,MoviCarga,18277.31,264.2,5.7,7.3,1.6,6039410,Entregado,,3,3.9
2024-10-27,2024,10,Armenia,Medellín,Aéreo,Sobredimensionada,ExpressTrans,41203.16,846.0,3.5,4.3,0.8,170385317,Retrasado,,0,3.7
2021-05-17,2021,5,Villavicencio,Popayán,Marítimo,Sobredimensionada,TransAndino,28035.27,1041.4,86.1,71.1,0.0,23488567,Entregado,,0,4.3
2024-07-03,2024,7,Cartagena,Neiva,Aéreo,General,TransAndino,39133.46,255.3,7.4,7.5,0.1,38895631,Entregado,,0,4.5
2022-01-14,2022,1,Manizales,Neiva,Terrestre,Sobredimensionada,CargoNacional,11878.45,877.9,14.6,12.9,0.0,22530338,Entregado,,4,4.9
2022-12-11,2022,12,Cartagena,Ibagué,Terrestre,Refrigerada,LogiCosta,6201.61,1219.7,22.9,27.7,4.8,11156120,En Tránsito,4.7,1,3.4
2021-03-22,2021,3,Cali,Medellín,Aéreo,Refrigerada,ExpressTrans,22029.82,454.3,5.5,6.3,0.8,70421645,Entregado,-0.9,0,3.9
2023-10-30,2023,10,Barranquilla,Bucaramanga,Aéreo,Peligrosa,TransAndino,35811.99,1021.4,2.1,3.1,1.0,345079106,Entregado,,0,4.2
2020-04-21,2020,4,Neiva,Armenia,Aéreo,Peligrosa,CargoRápido,19296.04,838.9,6.2,8.9,2.7,145800450,Entregado,,0,2.7
2022-06-25,2022,6,Pereira,Bogotá,Fluvial,Peligrosa,ExpressTrans,4603.49,684.8,26.1,24.7,0.0,16462148,Entregado,,0,4.6
2024-12-06,2024,12,Villavicencio,Armenia,Fluvial,General,ExpressTrans,43335.58,685.1,68.4,77.3,8.9,83765273,Entregado,,0,2.1
2024-11-30,2024,11,Popayán,Armenia,Terrestre,Refrigerada,ExpressTrans,25366.09,560.2,8.7,11.9,3.2,33315027,Entregado,0.9,0,3.3
2023-08-06,2023,8,Manizales,Cali,Fluvial,Refrigerada,TransColombia S.A.,20093.03,558.4,30.8,26.4,0.0,15219572,Entregado,7.6,0,4.8
2024-04-11,2024,4,Cali,Popayán,Fluvial,Peligrosa,TransAndino,23970.44,627.9,27.6,35.4,7.8,69524496,Entregado,,0,2.7
2022-04-28,2022,4,Bucaramanga,Cali,Fluvial,Sobredimensionada,LogiCosta,11301.91,766.3,67.4,84.5,17.1,34128390,Entregado,,0,2.5
2021-02-10,2021,2,Cartagena,Villavicencio,Aéreo,General,LogiNorte,30938.4,800.4,2.9,4.3,1.4,94735419,Retrasado,,0,3.5
2022-12-12,2022,12,Pereira,Armenia,Fluvial,Sobredimensionada,LogiExpress,11301.75,282.0,68.8,94.2,25.4,6487303,Entregado,,0,1.6
2022-06-02,2022,6,Armenia,Barranquilla,Aéreo,Peligrosa,MoviCarga,20974.72,608.5,2.9,2.9,0.0,62408043,Entregado,,0,4.9
2022-01-27,2022,1,Pasto,Neiva,Fluvial,General,TransColombia S.A.,23497.19,716.4,70.5,76.0,5.5,24000255,En Tránsito,,0,2.9
2023-05-08,2023,5,Cartagena,Medellín,Terrestre,Líquidos,TransColombia S.A.,2700.42,1400.0,23.8,24.9,1.1,7621424,Entregado,,5,4.5
2023-05-10,2023,5,Neiva,Villavicencio,Terrestre,General,ExpressTrans,25276.65,602.4,7.6,9.7,2.1,12647192,Entregado,,4,2.5
2021-01-02,2021,1,Cartagena,Cali,Fluvial,Peligrosa,TransAndino,6682.78,356.3,43.8,39.4,0.0,1969354,Retrasado,,0,4.1
2024-11-20,2024,11,Armenia,Cartagena,Marítimo,Sobredimensionada,ExpressTrans,45149.35,747.5,103.6,150.1,46.5,66847382,Retrasado,,0,1.2
2024-02-18,2024,2,Santa Marta,Armenia,Aéreo,Líquidos,TransAndino,2755.79,348.6,3.4,2.8,0.0,4876530,Entregado,,0,4.4
2022-10-10,2022,10,Bogotá,Ibagué,Marítimo,Líquidos,TransAndino,22942.21,491.2,93.1,84.1,0.0,14595448,Retrasado,,0,4.3
2024-09-05,2024,9,Cali,Villavicencio,Marítimo,Líquidos,LogiCosta,10698.57,1996.6,24.4,32.6,8.2,29352441,Entregado,,0,1.4
2022-10-17,2022,10,Manizales,Medellín,Marítimo,General,ExpressTrans,34097.49,1457.1,61.8,75.0,13.2,198169559,Entregado,,0,1.2
2020-06-15,2020,6,Santa Marta,Popayán,Fluvial,Sobredimensionada,ExpressTrans,29750.79,153.8,70.2,88.4,18.2,17442916,Entregado,,0,2.1
2024-02-12,2024,2,Popayán,Villavicencio,Aéreo,Refrigerada,TransColombia S.A.,40097.74,483.0,6.8,9.0,2.2,152104264,Devuelto,-3.8,0,2.8
2021-05-06,2021,5,Villavicencio,Popayán,Fluvial,General,TransColombia S.A.,42632.06,255.9,58.8,58.8,0.0,42972507,Entregado,,0,4.1
2022-10-02,2022,10,Villavicencio,Pereira,Marítimo,Líquidos,CargoNacional,18016.31,463.4,59.3,55.7,0.0,14437018,Entregado,,0,4.3
2023-05-14,2023,5,Pereira,Medellín,Fluvial,Peligrosa,LogiCosta,9399.16,559.9,17.6,20.4,2.8,25877730,Entregado,,0,3.1
2024-01-01,2024,1,Cali,Ibagué,Terrestre,Peligrosa,TransAndino,21924.04,1365.5,23.1,20.9,0.0,24532831,Entregado,,2,4.8
2022-12-07,2022,12,Pereira,Cartagena,Terrestre,Líquidos,LogiExpress,45873.37,794.5,13.1,14.3,1.2,60560828,Entregado,,5,4.1
2021-06-02,2021,6,Bucaramanga,Cartagena,Terrestre,Líquidos,TransColombia S.A.,5785.38,1009.3,21.4,19.8,0.0,8655968,Entregado,,0,4.4
2023-12-13,2023,12,Cartagena,Pereira,Fluvial,Sobredimensionada,LogiCosta,40410.92,371.9,67.1,91.7,24.6,16652774,Entregado,,0,2.5
2021-06-15,2021,6,Armenia,Manizales,Terrestre,Sobredimensionada,CargoRápido,993.97,622.7,15.4,19.4,4.0,1021512,Entregado,,3,3.4
2024-03-04,2024,3,Pasto,Villavicencio,Fluvial,Peligrosa,LogiCosta,40675.31,550.9,53.4,78.7,25.3,88469430,Entregado,,0,1.1
2020-10-03,2020,10,Bogotá,Cartagena,Terrestre,General,MoviCarga,42964.7,353.4,5.4,6.8,1.4,24134093,Entregado,,5,4.4
2023-01-08,2023,1,Barranquilla,Medellín,Marítimo,Sobredimensionada,CargoNacional,23752.06,337.1,39.9,36.2,0.0,26644044,Entregado,,0,4.5
2024-10-26,2024,10,Santa Marta,Manizales,Aéreo,Refrigerada,ExpressTrans,28514.58,1033.8,2.3,1.9,0.0,270872956,Entregado,7.7,0,4.8
2024-02-18,2024,2,Pasto,Manizales,Marítimo,General,TransAndino,20044.05,1172.7,93.6,136.2,42.6,91391053,Retrasado,,0,1.3
2020-05-04,2020,5,Ibagué,Bogotá,Fluvial,Líquidos,CargaSur,27707.46,324.1,50.9,72.4,21.5,11545990,Entregado,,0,2.0
2022-07-07,2022,7,Neiva,Pereira,Terrestre,Refrigerada,ExpressTrans,36337.84,730.4,12.7,14.7,2.0,52263436,Entregado,3.9,4,4.4
2024-01-04,2024,1,Manizales,Santa Marta,Aéreo,Peligrosa,LogiNorte,47994.19,1033.1,6.0,7.9,1.9,567845298,Entregado,,0,4.3
2023-06-27,2023,6,Barranquilla,Bucaramanga,Terrestre,Sobredimensionada,CargoNacional,8747.23,276.7,4.6,6.2,1.6,6916506,Entregado,,3,3.8
2021-03-04,2021,3,Ibagué,Bogotá,Terrestre,Peligrosa,ExpressTrans,17916.49,280.0,3.8,5.4,1.6,2909262,Entregado,,0,3.8
2020-08-21,2020,8,Pasto,Barranquilla,Terrestre,Líquidos,MoviCarga,24369.63,1490.8,20.9,28.0,7.1,88109461,Entregado,,4,2.8
2020-11-05,2020,11,Armenia,Neiva,Terrestre,General,TransAndino,39969.45,1445.8,20.6,30.5,9.9,141818906,Entregado,,4,2.2
2020-07-27,2020,7,Armenia,Ibagué,Terrestre,Líquidos,LogiExpress,8435.61,221.2,4.6,4.8,0.2,4330649,Entregado,,5,3.9
2022-11-02,2022,11,Santa Marta,Villavicencio,Terrestre,Refrigerada,CargaSur,16796.92,249.8,3.4,3.8,0.4,6459017,Entregado,5.0,1,4.3
2022-08-28,2022,8,Bucaramanga,Cartagena,Aéreo,General,ExpressTrans,18684.57,954.8,4.2,5.3,1.1,70678477,Entregado,,0,3.9
2021-04-12,2021,4,Cali,Armenia,Fluvial,Sobredimensionada,LogiNorte,44913.46,768.7,43.0,54.9,11.9,142409946,Entregado,,0,2.2
2024-01-09,2024,1,Villavicencio,Ibagué,Terrestre,General,CargaSur,15808.75,1473.8,31.6,26.6,0.0,55870404,Entregado,,5,4.9
2020-11-05,2020,11,Popayán,Pasto,Terrestre,Líquidos,ExpressTrans,21023.33,1334.4,19.6,27.7,8.1,64631903,Entregado,,2,2.4
2020-01-17,2020,1,Armenia,Cartagena,Aéreo,Sobredimensionada,TransAndino,32229.58,1087.6,5.7,7.0,1.3,207673706,Entregado,,0,4.3
2023-08-21,2023,8,Pereira,Armenia,Aéreo,Peligrosa,LogiExpress,1944.81,534.5,6.4,8.4,2.0,4222356,Entregado,,0,3.8
2020-07-09,2020,7,Ibagué,Pasto,Marítimo,Líquidos,CargaSur,37876.61,572.0,26.7,36.2,9.5,41591473,Entregado,,0,2.2
2024-01-27,2024,1,Pereira,Pasto,Terrestre,General,CargaSur,13061.85,785.9,17.5,23.3,5.8,29290594,En Tránsito,,3,2.8
2024-02-18,2024,2,Bogotá,Ibagué,Marítimo,Refrigerada,LogiCosta,28323.3,1820.4,84.3,98.9,14.6,107184487,Entregado,-1.3,0,2.2
2024-01-04,2024,1,Pasto,Neiva,Aéreo,Sobredimensionada,CargoRápido,36901.86,305.2,5.1,4.8,0.0,107690888,Entregado,,0,4.1
2022-05-21,2022,5,Armenia,Pereira,Terrestre,General,TransColombia S.A.,21301.85,238.6,4.9,4.2,0.0,11141391,Retrasado,,3,4.6
2022-11-28,2022,11,Villavicencio,Pereira,Marítimo,Líquidos,TransAndino,31859.41,1994.1,90.1,131.9,41.8,161573420,Retrasado,,0,1.2
2022-11-01,2022,11,Cali,Ibagué,Fluvial,Refrigerada,CargoRápido,43177.26,226.7,24.8,28.1,3.3,45027448,Entregado,-0.2,0,3.5
2023-05-17,2023,5,Armenia,Pereira,Terrestre,General,CargaSur,28631.06,108.4,2.3,2.4,0.1,9241146,Entregado,,2,3.8
2020-02-27,2020,2,Villavicencio,Cali,Aéreo,Líquidos,LogiNorte,2527.69,1094.3,7.3,6.9,0.0,28031570,En Tránsito,,0,4.1
2021-12-15,2021,12,Medellín,Popayán,Terrestre,Sobredimensionada,TransAndino,28695.65,870.4,11.5,15.5,4.0,42162379,Entregado,,5,3.3
2020-09-28,2020,9,Villavicencio,Cali,Fluvial,Sobredimensionada,TransAndino,7534.23,623.1,17.4,21.5,4.1,13409034,Entregado,,0,3.4
2021-11-25,2021,11,Ibagué,Bogotá,Fluvial,Peligrosa,LogiExpress,43311.08,609.7,46.3,62.8,16.5,93512288,Entregado,,0,1.2
2023-02-19,2023,2,Medellín,Cartagena,Terrestre,Líquidos,CargoRápido,9550.85,740.0,9.8,8.7,0.0,20075279,Entregado,,1,5.0
2021-07-17,2021,7,Villavicencio,Barranquilla,Aéreo,Líquidos,TransAndino,4323.93,733.5,3.9,4.7,0.8,26688098,Entregado,,0,3.8
2021-01-04,2021,1,Pereira,Bogotá,Marítimo,Sobredimensionada,ExpressTrans,4642.15,1965.6,76.0,76.0,0.0,11678122,Entregado,,0,4.2
2022-04-14,2022,4,Manizales,Cali,Terrestre,Líquidos,CargaSur,9154.75,1084.3,20.9,18.2,0.0,8498583,Entregado,,2,4.3
2024-08-22,2024,8,Popayán,Medellín,Terrestre,Refrigerada,MoviCarga,37631.47,899.7,15.1,20.0,4.9,49520032,Entregado,-3.5,0,2.8
2023-02-06,2023,2,Pereira,Medellín,Fluvial,General,LogiNorte,31713.71,743.9,13.1,15.6,2.5,51074931,Entregado,,0,3.3
2023-08-27,2023,8,Villavicencio,Cali,Marítimo,Líquidos,LogiNorte,22354.51,1738.7,72.0,97.1,25.1,39199499,Entregado,,0,1.3
2021-05-17,2021,5,Ibagué,Pereira,Fluvial,General,TransColombia S.A.,40650.92,774.7,49.2,61.9,12.7,30664720,Entregado,,0,2.4
2021-07-13,2021,7,Pasto,Cartagena,Fluvial,Peligrosa,MoviCarga,29299.44,481.7,14.7,19.4,4.7,35018981,Entregado,,0,2.9
2020-09-08,2020,9,Armenia,Cali,Marítimo,Sobredimensionada,MoviCarga,30561.22,1927.6,54.6,69.7,15.1,78553962,Retrasado,,0,2.1
2022-07-16,2022,7,Cartagena,Barranquilla,Marítimo,Peligrosa,MoviCarga,23043.99,1319.2,25.5,32.7,7.2,51555329,Entregado,,0,3.0
2020-01-20,2020,1,Manizales,Cali,Fluvial,Líquidos,TransAndino,38147.02,499.8,59.2,74.3,15.1,13637432,Entregado,,0,2.2
2023-10-07,2023,10,Santa Marta,Neiva,Terrestre,Peligrosa,LogiNorte,41390.6,569.1,12.1,16.2,4.1,52824738,Entregado,,0,2.6
2022-01-28,2022,1,Popayán,Barranquilla,Fluvial,General,MoviCarga,37182.91,643.0,52.8,68.5,15.7,42503244,Entregado,,0,1.9
2024-07-13,2024,7,Neiva,Barranquilla,Aéreo,Sobredimensionada,CargaSur,1936.12,692.8,6.2,7.6,1.4,3451137,Entregado,,0,4.1
2020-08-15,2020,8,Armenia,Cartagena,Fluvial,Refrigerada,CargoRápido,9769.14,630.2,52.3,63.9,11.6,9179384,Entregado,4.7,0,1.2
2023-03-13,2023,3,Armenia,Barranquilla,Marítimo,Refrigerada,TransColombia S.A.,49598.37,1478.1,75.2,73.5,0.0,155716669,Entregado,7.2,0,4.6
2023-08-24,2023,8,Bogotá,Popayán,Marítimo,Sobredimensionada,LogiNorte,13774.38,1456.3,68.8,72.4,3.6,68229188,Entregado,,0,2.7
2021-07-23,2021,7,Popayán,Pereira,Fluvial,Peligrosa,TransColombia S.A.,19653.76,367.6,64.8,88.5,23.7,26348953,Entregado,,0,2.0
2020-06-01,2020,6,Popayán,Barranquilla,Aéreo,Refrigerada,CargaSur,15609.21,826.0,2.6,3.0,0.4,135984313,Entregado,3.1,0,3.8
2021-05-27,2021,5,Barranquilla,Medellín,Fluvial,Refrigerada,CargaSur,41642.62,684.1,43.2,41.7,0.0,31097740,Entregado,0.7,0,4.1
2022-07-03,2022,7,Pasto,Medellín,Terrestre,General,TransColombia S.A.,18932.02,1340.6,19.8,26.7,6.9,16624216,Entregado,,3,2.6
2023-06-04,2023,6,Manizales,Pereira,Terrestre,General,TransColombia S.A.,28006.98,477.6,8.6,7.5,0.0,31833973,Entregado,,1,4.9
2024-05-31,2024,5,Manizales,Pasto,Terrestre,Sobredimensionada,LogiNorte,23264.03,670.8,10.4,9.1,0.0,33197660,Retrasado,,5,4.8
2022-07-18,2022,7,Ibagué,Bucaramanga,Aéreo,General,LogiExpress,713.2,913.3,5.6,7.8,2.2,5848238,Entregado,,0,3.0
2021-12-28,2021,12,Pereira,Ibagué,Fluvial,Refrigerada,MoviCarga,6969.87,178.6,19.7,23.8,4.1,3665597,Entregado,-0.3,0,3.1
2023-01-13,2023,1,Villavicencio,Cali,Aéreo,Sobredimensionada,ExpressTrans,30206.14,491.1,7.8,9.1,1.3,104621086,En Tránsito,,0,3.7
2024-08-04,2024,8,Armenia,Ibagué,Terrestre,Sobredimensionada,CargaSur,9850.82,340.5,4.5,6.1,1.6,4541189,Entregado,,5,4.0
2023-11-17,2023,11,Santa Marta,Manizales,Marítimo,Líquidos,LogiCosta,48156.94,1347.4,64.2,58.7,0.0,143545577,Entregado,,0,4.0
2021-03-25,2021,3,Popayán,Bogotá,Aéreo,Refrigerada,TransAndino,31233.61,439.0,6.4,9.4,3.0,81627429,Entregado,-2.3,0,2.7
2020-01-14,2020,1,Bucaramanga,Bogotá,Terrestre,Peligrosa,TransColombia S.A.,27779.11,256.5,4.5,5.6,1.1,19821075,Entregado,,2,3.5
2020-03-01,2020,3,Barranquilla,Cartagena,Marítimo,Refrigerada,MoviCarga,44280.57,1522.0,56.6,67.2,10.6,51983146,Entregado,6.0,0,2.4
2020-02-12,2020,2,Armenia,Manizales,Aéreo,Sobredimensionada,LogiExpress,16985.33,410.2,4.7,5.0,0.3,33325102,Entregado,,0,4.0
2024-06-24,2024,6,Pasto,Pereira,Terrestre,General,CargoNacional,44147.88,239.7,5.0,5.9,0.9,23660684,Entregado,,2,4.1
2023-07-26,2023,7,Barranquilla,Bogotá,Aéreo,Líquidos,ExpressTrans,39500.43,527.7,2.3,3.1,0.8,262932337,Entregado,,0,4.5
2024-12-19,2024,12,Santa Marta,Barranquilla,Terrestre,Sobredimensionada,LogiCosta,3337.16,787.5,11.2,14.0,2.8,4659195,Entregado,,3,3.0
2021-01-01,2021,1,Bucaramanga,Villavicencio,Marítimo,Líquidos,TransAndino,35810.93,1141.1,49.8,53.8,4.0,138454399,Entregado,,0,2.5
2021-03-25,2021,3,Popayán,Barranquilla,Fluvial,Refrigerada,LogiNorte,11007.83,426.3,34.6,31.5,0.0,15342121,Entregado,-3.9,0,4.8
2021-08-27,2021,8,Santa Marta,Pasto,Marítimo,Refrigerada,LogiCosta,2153.03,1170.8,56.3,62.8,6.5,4214231,Entregado,1.5,0,2.8
2020-02-20,2020,2,Cali,Ibagué,Aéreo,Peligrosa,LogiExpress,18018.74,282.4,7.1,8.2,1.1,49065457,Devuelto,,0,4.4
2020-07-20,2020,7,Medellín,Cali,Marítimo,General,CargoRápido,10095.3,634.3,55.6,56.3,0.7,20785223,Entregado,,0,3.8
2023-12-16,2023,12,Pasto,Cali,Marítimo,General,ExpressTrans,14164.08,889.3,119.7,175.0,55.3,42812623,Entregado,,0,1.0
2023-09-01,2023,9,Ibagué,Armenia,Aéreo,Sobredimensionada,MoviCarga,11423.62,949.1,4.8,5.6,0.8,120670904,Entregado,,0,4.2
2022-08-02,2022,8,Bucaramanga,Armenia,Terrestre,Peligrosa,MoviCarga,21496.77,1415.8,25.0,27.7,2.7,80116220,Entregado,,0,2.9
2023-03-28,2023,3,Armenia,Cali,Marítimo,General,TransAndino,40539.03,1718.3,56.6,61.9,5.3,166955513,Entregado,,0,3.3
2023-01-06,2023,1,Cartagena,Pereira,Terrestre,Líquidos,TransColombia S.A.,46115.0,272.9,3.5,3.6,0.1,26108370,Entregado,,4,4.4
2023-03-21,2023,3,Armenia,Pereira,Fluvial,Refrigerada,LogiNorte,3279.09,401.2,40.5,41.7,1.2,6263500,Entregado,-1.0,0,3.7
2023-10-14,2023,10,Ibagué,Cali,Terrestre,Líquidos,TransAndino,1439.24,338.5,4.4,4.7,0.3,494359,Entregado,,2,4.2
2020-05-23,2020,5,Santa Marta,Bogotá,Marítimo,Líquidos,TransColombia S.A.,8674.1,1761.5,63.4,57.7,0.0,13953357,Entregado,,0,4.5
2020-05-20,2020,5,Pereira,Popayán,Aéreo,Refrigerada,MoviCarga,15556.88,1017.9,6.0,5.5,0.0,111097523,Retrasado,-2.4,0,4.7
2022-07-28,2022,7,Cartagena,Barranquilla,Terrestre,Refrigerada,TransAndino,3292.11,628.9,8.7,10.2,1.5,5746948,Entregado,6.4,3,4.0
2020-03-21,2020,3,Neiva,Medellín,Marítimo,Sobredimensionada,CargaSur,35045.8,1509.8,52.6,64.7,12.1,123258881,Entregado,,0,1.4
2023-06-19,2023,6,Neiva,Pereira,Fluvial,Sobredimensionada,CargoNacional,34956.25,212.1,53.9,44.8,0.0,23298889,Entregado,,0,4.9
2023-01-06,2023,1,Cartagena,Neiva,Terrestre,Refrigerada,TransAndino,20622.78,1154.7,25.7,27.2,1.5,56877460,Devuelto,1.6,2,3.9
2020-12-03,2020,12,Cartagena,Barranquilla,Terrestre,Sobredimensionada,TransColombia S.A.,3752.46,1057.0,15.1,16.1,1.0,9379996,Entregado,,1,3.9
2020-01-22,2020,1,Cartagena,Medellín,Aéreo,Peligrosa,TransAndino,24289.49,268.2,5.3,5.1,0.0,61441745,Entregado,,0,4.8
2024-09-19,2024,9,Cali,Barranquilla,Terrestre,Líquidos,LogiExpress,8944.11,230.0,3.3,3.0,0.0,4481451,Retrasado,,0,4.7
2020-11-10,2020,11,Santa Marta,Bucaramanga,Aéreo,Refrigerada,TransColombia S.A.,44645.12,732.3,4.7,3.9,0.0,276044703,Retrasado,3.6,0,4.7
2020-07-29,2020,7,Pereira,Villavicencio,Marítimo,Sobredimensionada,TransColombia S.A.,29950.45,382.7,60.2,56.7,0.0,18506236,En Tránsito,,0,4.2
2020-02-02,2020,2,Pereira,Bogotá,Terrestre,Peligrosa,MoviCarga,34029.98,141.6,1.8,1.6,0.0,12472883,Entregado,,5,4.2
2020-12-08,2020,12,Bogotá,Santa Marta,Terrestre,Peligrosa,CargaSur,28146.5,324.8,6.7,7.9,1.2,26030043,Entregado,,0,3.7
2020-08-04,2020,8,Bucaramanga,Pereira,Aéreo,General,LogiNorte,32734.24,212.0,3.3,3.1,0.0,52944342,Entregado,,0,4.6
2020-03-30,2020,3,Medellín,Cartagena,Fluvial,Peligrosa,LogiCosta,25028.84,793.8,54.8,74.2,19.4,87468372,Retrasado,,0,1.4
2020-07-13,2020,7,Pasto,Bucaramanga,Fluvial,Refrigerada,CargaSur,8849.02,645.1,53.3,79.1,25.8,13198947,Entregado,-4.8,0,2.4
2022-07-08,2022,7,Pereira,Pasto,Aéreo,Líquidos,LogiCosta,35260.99,213.3,2.1,2.8,0.7,21160431,Entregado,,0,3.9
2021-05-13,2021,5,Pasto,Medellín,Terrestre,Refrigerada,CargaSur,24986.45,342.9,6.2,7.7,1.5,9383170,Entregado,4.4,3,4.2
2021-11-04,2021,11,Cali,Bucaramanga,Marítimo,General,CargoRápido,39609.81,1005.3,102.0,135.2,33.2,56075650,En Tránsito,,0,1.5
2021-02-25,2021,2,Ibagué,Bogotá,Aéreo,Refrigerada,LogiCosta,43648.02,721.5,3.1,3.8,0.7,82985033,Entregado,7.4,0,3.6
2020-10-16,2020,10,Barranquilla,Cali,Terrestre,Refrigerada,LogiCosta,27487.47,1203.1,25.0,28.9,3.9,51774651,Entregado,1.1,1,3.2
2021-05-16,2021,5,Pereira,Cali,Aéreo,Peligrosa,ExpressTrans,28863.45,1167.7,3.2,4.5,1.3,281352732,Entregado,,0,3.9
2022-02-12,2022,2,Cali,Ibagué,Fluvial,Sobredimensionada,CargoRápido,30508.77,431.7,21.4,31.4,10.0,39565811,Entregado,,0,1.6
2020-06-19,2020,6,Villavicencio,Cartagena,Aéreo,Líquidos,CargoNacional,12938.86,663.7,4.7,5.0,0.3,54402945,Entregado,,0,3.6
2022-08-19,2022,8,Barranquilla,Cali,Aéreo,General,TransColombia S.A.,43096.59,930.4,4.2,4.5,0.3,233918972,Entregado,,0,4.2
2022-02-25,2022,2,Santa Marta,Cartagena,Terrestre,Sobredimensionada,TransColombia S.A.,49624.38,230.5,3.0,2.7,0.0,27536590,Entregado,,2,4.8
2024-03-19,2024,3,Neiva,Bucaramanga,Fluvial,Peligrosa,TransColombia S.A.,32580.23,752.2,56.1,54.4,0.0,26050283,Entregado,,0,4.6
2023-10-17,2023,10,Bogotá,Villavicencio,Aéreo,Peligrosa,LogiCosta,22827.99,881.1,3.5,4.3,0.8,271224465,Entregado,,0,3.5
2024-04-27,2024,4,Medellín,Neiva,Fluvial,Sobredimensionada,LogiCosta,48709.86,202.2,66.6,94.1,27.5,12852708,Entregado,,0,2.0
2022-10-22,2022,10,Ibagué,Neiva,Fluvial,Líquidos,ExpressTrans,36723.28,639.1,67.5,95.1,27.6,28537459,Entregado,,0,2.2
2024-07-25,2024,7,Cali,Bucaramanga,Aéreo,Sobredimensionada,ExpressTrans,420.37,368.4,5.0,4.3,0.0,1446033,Entregado,,0,4.4
2021-08-13,2021,8,Neiva,Pereira,Aéreo,Refrigerada,CargaSur,9401.36,334.3,4.9,5.6,0.7,10077487,Entregado,-2.2,0,3.7
2024-03-15,2024,3,Cali,Armenia,Aéreo,Peligrosa,LogiNorte,22092.45,1113.0,2.7,3.4,0.7,54550023,Entregado,,0,3.6
2020-05-11,2020,5,Bucaramanga,Bogotá,Aéreo,Sobredimensionada,TransAndino,33672.95,300.8,2.4,3.2,0.8,21854872,Entregado,,0,4.5
2020-07-17,2020,7,Barranquilla,Pasto,Terrestre,Sobredimensionada,LogiCosta,26051.7,1445.0,28.5,32.5,4.0,90056644,Entregado,,4,2.9
2022-01-29,2022,1,Manizales,Bucaramanga,Marítimo,Refrigerada,CargaSur,33287.41,943.3,29.5,31.0,1.5,36218966,Devuelto,0.9,0,4.2
